"","ringfinal","SiteID","23","122","176","121","21","24","42","61","37","36","53","38","152","131","31","142","41","12","229","68","1","43","49","123","69","52","59","28","34","190","195","124","205","57","66","141","33","111","35","6","206","143"
"1","4000","2012_1","0.276552595288258","0.00485352966088788","0.0337173043057059","0.0183910512055835","0.0491985834946517","0.311114148148882","0.231605535963511","0.0688528008681483","0.00168983389286018","0.00253146277502375","0.00149315439648794","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","3500","2012_1","0.366288417922011","0.00221962671788458","0.0451777770803745","0.0237530366344961","0.0627407626368949","0.268391521752627","0.187062238003047","0.0423808812177279","0","0","0.0010109078317064","0","0","0.000974830203230239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3000","2012_1","0.228739039842138","0.0122248116711534","0.08075654976579","0.0322737359687269","0.0358376549693899","0.281149225552219","0.231502288724219","0.0931216943810558","0","0","0.00105261563670906","0","0.00112359338193416","0.00221879010666444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2500","2012_1","0.122433581333168","0.00549561305606467","0.154550246159373","0.0517126333732508","0.027660275907344","0.323755260583549","0.16642143490294","0.140403606544298","0","0.00344605474269707","0","0","0.0041212933973158","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2000","2012_1","0.263355588362502","0","0.0904356508225319","0.0417982776820528","0.0336642448527215","0.494095348158944","0.0139143687720167","0.0583337089055029","0.00176706306962529","0.000868815827731037","0","0.00176693354637267","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1500","2012_1","0.270318556599208","0","0.075690648716982","0.0170899995216489","0.0345690189799372","0.481490379346555","0.0476962745823203","0.0731451222533488","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1000","2012_1","0.342560551465116","0","0.0893271555174873","0.025004790146256","0.0642097686422531","0.373892156784774","0.0468923455495263","0.0498463728340198","0.00826685906056695","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","500","2012_1","0.396197184617679","0","0.0438266906351804","0","0.0746997766348671","0.420700346814551","0.0645760012977232","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","4000","2012_2","0.217333525098866",NA,"0","0.0670665609551974","0.0170625086025528","0.207528073593543",NA,"0.49100933174984","0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
