"","ring","SiteID","21","23","53","42","24","31","52","122","121","37","176","43","36","152","142","61","59","205","195","28","141","35","68","123","124","58","1","190","71","131","33","38","111","242","57","49","12","206","69","34"
"26","3500","2013_4","0","0.253658847996812",NA,NA,"0.465931613186977",NA,NA,NA,"0.0119226961439259","0","0",NA,NA,"0",NA,"0.268486842672285",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","3000","2013_4","0","0.253725173473632",NA,NA,"0.458968558681632",NA,NA,NA,"0.0177502344402547","0.00111909407674501","0.00213977117045906",NA,NA,"0",NA,"0.26600923701269",NA,"0","0.000287931144586604","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2500","2013_4","0","0.213231355311124",NA,NA,"0.460165905592348",NA,NA,NA,"0.0302617662217619","0.00410581347753985","0.00519567700653376",NA,NA,"0.0116372082261979",NA,"0.27165949591123",NA,"0","0.0037427782532645","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2000","2013_4","0","0.328542027142943",NA,NA,"0.317992757931861",NA,NA,NA,"0.0593761471191052","0.0036251042913705","0.00575104952690447",NA,NA,"0.0110339478791965",NA,"0.268414531550366",NA,"0.000179379951973026","0.00508505460628045","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","1500","2013_4","0.0024567420893277","0.657865351523981",NA,NA,"0.04316079185245",NA,NA,NA,"0.0382033036833409","0.0145331878841715","0.00491333546035916",NA,NA,"0.0221493764681508",NA,"0.209347666869143",NA,"0.00220561015731343","0.00270790679367633","0.00245672721808615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","1000","2013_4","0","0.912952343068684",NA,NA,"0.0517243613118892",NA,NA,NA,"0","3.37478713669467e-05","0.00818884284910327",NA,NA,"0.0170750816757498",NA,"0.0100256232232071",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","500","2013_4","0","0.938735424337656",NA,NA,"0.0612645756623437",NA,NA,NA,"0","0","0",NA,NA,"0",NA,"0",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","4000","2013_5","0","0.230458263748812",NA,NA,"0.488615407000163",NA,NA,NA,"0.0506225657316978","0","0",NA,NA,"0",NA,"0.230303763519328",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","3500","2013_5","0","0.253658847996812",NA,NA,"0.465931613186977",NA,NA,NA,"0.0119226961439259","0","0",NA,NA,"0",NA,"0.268486842672285",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","3000","2013_5","0","0.253725173473632",NA,NA,"0.458968558681632",NA,NA,NA,"0.0177502344402547","0.00111909407674501","0.00213977117045906",NA,NA,"0",NA,"0.26600923701269",NA,"0","0.000287931144586604","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2500","2013_5","0","0.213231355311124",NA,NA,"0.460165905592348",NA,NA,NA,"0.0302617662217619","0.00410581347753985","0.00519567700653376",NA,NA,"0.0116372082261979",NA,"0.27165949591123",NA,"0","0.0037427782532645","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2000","2013_5","0","0.328542027142943",NA,NA,"0.317992757931861",NA,NA,NA,"0.0593761471191052","0.0036251042913705","0.00575104952690447",NA,NA,"0.0110339478791965",NA,"0.268414531550366",NA,"0.000179379951973026","0.00508505460628045","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","1500","2013_5","0.0024567420893277","0.657865351523981",NA,NA,"0.04316079185245",NA,NA,NA,"0.0382033036833409","0.0145331878841715","0.00491333546035916",NA,NA,"0.0221493764681508",NA,"0.209347666869143",NA,"0.00220561015731343","0.00270790679367633","0.00245672721808615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","1000","2013_5","0","0.912952343068684",NA,NA,"0.0517243613118892",NA,NA,NA,"0","3.37478713669467e-05","0.00818884284910327",NA,NA,"0.0170750816757498",NA,"0.0100256232232071",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","500","2013_5","0","0.938735424337656",NA,NA,"0.0612645756623437",NA,NA,NA,"0","0","0",NA,NA,"0",NA,"0",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","4000","2013_6","0","0.230458263748812",NA,NA,"0.488615407000163",NA,NA,NA,"0.0506225657316978","0","0",NA,NA,"0",NA,"0.230303763519328",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","3500","2013_6","0","0.253658847996812",NA,NA,"0.465931613186977",NA,NA,NA,"0.0119226961439259","0","0",NA,NA,"0",NA,"0.268486842672285",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","3000","2013_6","0","0.253725173473632",NA,NA,"0.458968558681632",NA,NA,NA,"0.0177502344402547","0.00111909407674501","0.00213977117045906",NA,NA,"0",NA,"0.26600923701269",NA,"0","0.000287931144586604","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2500","2013_6","0","0.213231355311124",NA,NA,"0.460165905592348",NA,NA,NA,"0.0302617662217619","0.00410581347753985","0.00519567700653376",NA,NA,"0.0116372082261979",NA,"0.27165949591123",NA,"0","0.0037427782532645","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2000","2013_6","0","0.328542027142943",NA,NA,"0.317992757931861",NA,NA,NA,"0.0593761471191052","0.0036251042913705","0.00575104952690447",NA,NA,"0.0110339478791965",NA,"0.268414531550366",NA,"0.000179379951973026","0.00508505460628045","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","1500","2013_6","0.0024567420893277","0.657865351523981",NA,NA,"0.04316079185245",NA,NA,NA,"0.0382033036833409","0.0145331878841715","0.00491333546035916",NA,NA,"0.0221493764681508",NA,"0.209347666869143",NA,"0.00220561015731343","0.00270790679367633","0.00245672721808615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","1000","2013_6","0","0.912952343068684",NA,NA,"0.0517243613118892",NA,NA,NA,"0","3.37478713669467e-05","0.00818884284910327",NA,NA,"0.0170750816757498",NA,"0.0100256232232071",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","500","2013_6","0","0.938735424337656",NA,NA,"0.0612645756623437",NA,NA,NA,"0","0","0",NA,NA,"0",NA,"0",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","4000","2013_7","0","0.230458263748812",NA,NA,"0.488615407000163",NA,NA,NA,"0.0506225657316978","0","0",NA,NA,"0",NA,"0.230303763519328",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","3500","2013_7","0","0.253658847996812",NA,NA,"0.465931613186977",NA,NA,NA,"0.0119226961439259","0","0",NA,NA,"0",NA,"0.268486842672285",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","3000","2013_7","0","0.253725173473632",NA,NA,"0.458968558681632",NA,NA,NA,"0.0177502344402547","0.00111909407674501","0.00213977117045906",NA,NA,"0",NA,"0.26600923701269",NA,"0","0.000287931144586604","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2500","2013_7","0","0.213231355311124",NA,NA,"0.460165905592348",NA,NA,NA,"0.0302617662217619","0.00410581347753985","0.00519567700653376",NA,NA,"0.0116372082261979",NA,"0.27165949591123",NA,"0","0.0037427782532645","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2000","2013_7","0","0.328542027142943",NA,NA,"0.317992757931861",NA,NA,NA,"0.0593761471191052","0.0036251042913705","0.00575104952690447",NA,NA,"0.0110339478791965",NA,"0.268414531550366",NA,"0.000179379951973026","0.00508505460628045","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","1500","2013_7","0.0024567420893277","0.657865351523981",NA,NA,"0.04316079185245",NA,NA,NA,"0.0382033036833409","0.0145331878841715","0.00491333546035916",NA,NA,"0.0221493764681508",NA,"0.209347666869143",NA,"0.00220561015731343","0.00270790679367633","0.00245672721808615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","1000","2013_7","0","0.912952343068684",NA,NA,"0.0517243613118892",NA,NA,NA,"0","3.37478713669467e-05","0.00818884284910327",NA,NA,"0.0170750816757498",NA,"0.0100256232232071",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","500","2013_7","0","0.938735424337656",NA,NA,"0.0612645756623437",NA,NA,NA,"0","0","0",NA,NA,"0",NA,"0",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","4000","2013_8","0","0.230458263748812",NA,NA,"0.488615407000163",NA,NA,NA,"0.0506225657316978","0","0",NA,NA,"0",NA,"0.230303763519328",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","3500","2013_8","0","0.253658847996812",NA,NA,"0.465931613186977",NA,NA,NA,"0.0119226961439259","0","0",NA,NA,"0",NA,"0.268486842672285",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","3000","2013_8","0","0.253725173473632",NA,NA,"0.458968558681632",NA,NA,NA,"0.0177502344402547","0.00111909407674501","0.00213977117045906",NA,NA,"0",NA,"0.26600923701269",NA,"0","0.000287931144586604","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2500","2013_8","0","0.213231355311124",NA,NA,"0.460165905592348",NA,NA,NA,"0.0302617662217619","0.00410581347753985","0.00519567700653376",NA,NA,"0.0116372082261979",NA,"0.27165949591123",NA,"0","0.0037427782532645","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2000","2013_8","0","0.328542027142943",NA,NA,"0.317992757931861",NA,NA,NA,"0.0593761471191052","0.0036251042913705","0.00575104952690447",NA,NA,"0.0110339478791965",NA,"0.268414531550366",NA,"0.000179379951973026","0.00508505460628045","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","1500","2013_8","0.0024567420893277","0.657865351523981",NA,NA,"0.04316079185245",NA,NA,NA,"0.0382033036833409","0.0145331878841715","0.00491333546035916",NA,NA,"0.0221493764681508",NA,"0.209347666869143",NA,"0.00220561015731343","0.00270790679367633","0.00245672721808615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","1000","2013_8","0","0.912952343068684",NA,NA,"0.0517243613118892",NA,NA,NA,"0","3.37478713669467e-05","0.00818884284910327",NA,NA,"0.0170750816757498",NA,"0.0100256232232071",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","500","2013_8","0","0.938735424337656",NA,NA,"0.0612645756623437",NA,NA,NA,"0","0","0",NA,NA,"0",NA,"0",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","4000","2013_9","0","0.230458263748812",NA,NA,"0.488615407000163",NA,NA,NA,"0.0506225657316978","0","0",NA,NA,"0",NA,"0.230303763519328",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","3500","2013_9","0","0.253658847996812",NA,NA,"0.465931613186977",NA,NA,NA,"0.0119226961439259","0","0",NA,NA,"0",NA,"0.268486842672285",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","3000","2013_9","0","0.253725173473632",NA,NA,"0.458968558681632",NA,NA,NA,"0.0177502344402547","0.00111909407674501","0.00213977117045906",NA,NA,"0",NA,"0.26600923701269",NA,"0","0.000287931144586604","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2500","2013_9","0","0.213231355311124",NA,NA,"0.460165905592348",NA,NA,NA,"0.0302617662217619","0.00410581347753985","0.00519567700653376",NA,NA,"0.0116372082261979",NA,"0.27165949591123",NA,"0","0.0037427782532645","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2000","2013_9","0","0.328542027142943",NA,NA,"0.317992757931861",NA,NA,NA,"0.0593761471191052","0.0036251042913705","0.00575104952690447",NA,NA,"0.0110339478791965",NA,"0.268414531550366",NA,"0.000179379951973026","0.00508505460628045","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","1500","2013_9","0.0024567420893277","0.657865351523981",NA,NA,"0.04316079185245",NA,NA,NA,"0.0382033036833409","0.0145331878841715","0.00491333546035916",NA,NA,"0.0221493764681508",NA,"0.209347666869143",NA,"0.00220561015731343","0.00270790679367633","0.00245672721808615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1000","2013_9","0","0.912952343068684",NA,NA,"0.0517243613118892",NA,NA,NA,"0","3.37478713669467e-05","0.00818884284910327",NA,NA,"0.0170750816757498",NA,"0.0100256232232071",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","500","2013_9","0","0.938735424337656",NA,NA,"0.0612645756623437",NA,NA,NA,"0","0","0",NA,NA,"0",NA,"0",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","4000","2013_10","0","0.230458263748812",NA,NA,"0.488615407000163",NA,NA,NA,"0.0506225657316978","0","0",NA,NA,"0",NA,"0.230303763519328",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","3500","2013_10","0","0.253658847996812",NA,NA,"0.465931613186977",NA,NA,NA,"0.0119226961439259","0","0",NA,NA,"0",NA,"0.268486842672285",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","3000","2013_10","0","0.253725173473632",NA,NA,"0.458968558681632",NA,NA,NA,"0.0177502344402547","0.00111909407674501","0.00213977117045906",NA,NA,"0",NA,"0.26600923701269",NA,"0","0.000287931144586604","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2500","2013_10","0","0.213231355311124",NA,NA,"0.460165905592348",NA,NA,NA,"0.0302617662217619","0.00410581347753985","0.00519567700653376",NA,NA,"0.0116372082261979",NA,"0.27165949591123",NA,"0","0.0037427782532645","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2000","2013_10","0","0.328542027142943",NA,NA,"0.317992757931861",NA,NA,NA,"0.0593761471191052","0.0036251042913705","0.00575104952690447",NA,NA,"0.0110339478791965",NA,"0.268414531550366",NA,"0.000179379951973026","0.00508505460628045","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","1500","2013_10","0.0024567420893277","0.657865351523981",NA,NA,"0.04316079185245",NA,NA,NA,"0.0382033036833409","0.0145331878841715","0.00491333546035916",NA,NA,"0.0221493764681508",NA,"0.209347666869143",NA,"0.00220561015731343","0.00270790679367633","0.00245672721808615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","1000","2013_10","0","0.912952343068684",NA,NA,"0.0517243613118892",NA,NA,NA,"0","3.37478713669467e-05","0.00818884284910327",NA,NA,"0.0170750816757498",NA,"0.0100256232232071",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","500","2013_10","0","0.938735424337656",NA,NA,"0.0612645756623437",NA,NA,NA,"0","0","0",NA,NA,"0",NA,"0",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","4000","2013_11","0.0827382201244758","0.163174343489932","0.000847276860660766","0.0368025461378466","0.320824139231166",NA,NA,NA,"0.0175296434333531","0","0.172793978745522",NA,"0.00169469032057611","0.00808634893742645","0.00481121857460707","0.189850241395531","0",NA,"0.000847352748903118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
