"","SiteID","21","52","53","24","42","23","62","121","142","122","171","61","152","195","59","36","141","37","181","68","123","124","28","205","31","49","12","43","57","1","206","66","69","32","207","41","190","44","131","111","6","34"
"1","2011_1","0.00902569281065295","0.0105581628965941","0.0100000095696418","0.465342333140947","0.148101981187177","0.300206163525025","0.0260071078768984","0.0132437094032421","0.0031074840427781","0.00208036144402929","0","0.0123269941030142","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2011_1","0.0134651941447445","0.00262730677688028","0.0142241679266423","0.44727796645062","0.143708210408341","0.310013058590835","0.027539323200232","0.00894928125601244","0","0.0077384726022134","0.000853667613203449","0.0236033510302752","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2011_1","0.0225595993380199","0.00419975091018318","0.0128845661375764","0.362344748827168","0.16158599728703","0.325994966266304","0.0373740110034374","0.02894838511332","0","0.0108105953379494","0.00521909904241514","0.028078280736597","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2011_1","0.024241249634497","0.00403757354882417","0.0166874632100281","0.373278772041531","0.106485393408062","0.303218567185723","0.0817126848702853","0.0425253057126833","0","0.00239061109288841","0.000259054743940204","0.0451633245515371","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2011_1","0.0738254754945417","0.00320287946315822","0.0325814109832468","0.404964127753259","0.0579717447472338","0.25675765777832","0.0441815709964512","0.0309170431307567","0","0.013163576184581","0.00307364283373789","0.0762872278009854","0.00307364283372808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2011_1","0.1065467315473","0.0096629759515084","0.0133673985995667","0.461261917630766","0.00716770101493878","0.306683761972882","0.017812330662576","0.00805411145869887","0","0.00308649317765014","0","0.0663565779841135","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2011_1","0.0987320293160863","0.0219753513044518","0.00717183327869579","0.402815927058909","0","0.298272664398777","0.0536322721831887","0.0215186638142273","0","0","0","0.0887094253669824","0.00717183327868207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2011_1","0.0113459687765711","0.0175769041532798","0","0.27895050953894","0","0.461750961725124","0.0694921237331133","0.043021507737394","0","0","0","0.117862024335577","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2011_2","0.00902569281065295","0.0105581628965941","0.0100000095696418","0.465342333140947","0.148101981187177","0.300206163525025","0.0260071078768984","0.0132437094032421","0.0031074840427781","0.00208036144402929","0","0.0123269941030142","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
