FID,FID_Sweep1,FID_Swee_1,distance,FID_Buffer,Identifier,Identifi_1,Identifi_2,Latitude,Longitude,BUFF_DIST,ORIG_FID,ToBufDist,FromBufDst,FID_sweep_,ID,GRIDCODE,F_AREA
3957,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,2983,2984,23,40262.862505800003419
3958,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,2988,2989,31,902.734588357999996
3959,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,2995,2996,176,1590.228917769999953
3960,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3002,3003,61,902.744941741000048
3961,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3004,3005,24,197.589195832999991
3962,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3005,3006,176,1656.321950689999994
3963,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3007,3008,176,1805.495236680000062
3964,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3008,3009,121,3438.459341790000053
3965,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3009,3010,36,902.750344014999996
3966,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3010,3011,37,105.723372415000000
3967,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3011,3012,176,1427.809197909999966
3968,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3012,3013,52,902.750634814000023
3969,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3017,3018,37,902.755979227000012
3970,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3023,3024,121,352.722989347000009
3971,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3167,3168,23,31105.115542100000312
3972,121,2,-2500.000000000000000,7,2012_14,14.000000000000000,20.199999999999999,46.668833329999998,-116.828350000000000,4000.000000000000000,7,1500.000000000000000,1000.000000000000000,3178,3179,24,142545.414478999999119
3973,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,499,500,176,728.129873971000052
3974,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,501,502,53,8256.207219660000192
3975,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,513,514,53,21.439338015699999
3976,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,525,526,23,890.491516448999960
3977,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,526,527,121,3561.965929529999812
3978,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,527,528,23,443.085383723999996
3979,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,528,529,121,0.188000451976000
3980,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,530,531,52,49575.094915599998785
3981,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,532,533,121,127.134085995999996
3982,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,533,534,24,796.104660296000020
3983,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,534,535,121,2671.473390650000056
3984,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,535,536,24,890.491104230000019
3985,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,549,550,121,890.496971675000054
3986,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,551,552,121,180.154494693000004
3987,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,552,553,121,1780.991812830000072
3988,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,566,567,23,60031.730646600000910
3989,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,571,572,121,5359.869124429999829
3990,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,573,574,121,2475.969846089999919
3991,122,2,-2500.000000000000000,8,2012_15,15.000000000000000,20.199999999999999,47.403916670000001,-117.163749999999993,4000.000000000000000,8,1500.000000000000000,1000.000000000000000,599,600,24,225110.068086000013864
3992,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,4945,4946,152,1503.262899190000098
3993,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,4951,4952,121,2187.217506859999958
3994,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,4952,4953,176,7345.458932720000121
3995,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,4953,4954,152,908.879599435000046
3996,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,4958,4959,121,909.283595988000002
3997,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,4964,4965,176,7631.878777519999858
3998,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,4969,4970,176,1818.588112630000069
3999,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,4972,4973,176,752.253414767999971
4000,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,4987,4988,121,537.864276456999960
4001,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,4993,4994,152,33336.629660300000978
4002,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,4994,4995,121,909.331269249000002
4003,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,4996,4997,121,732.062532124999962
4004,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5003,5004,24,111101.012166000000434
4005,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5005,5006,121,5456.067794300000060
4006,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5016,5017,121,1333.273814570000013
4007,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5017,5018,121,3618.243101860000024
4008,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5024,5025,61,5185.756411839999600
4009,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5027,5028,152,909.363398822000022
4010,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5032,5033,121,900.027292064999983
4011,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5033,5034,152,1608.589110870000013
4012,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5034,5035,152,498.957269984999982
4013,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5035,5036,152,1818.759062150000091
4014,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5036,5037,152,909.384833791999995
4015,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5038,5039,176,4546.951976590000413
4016,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5039,5040,152,909.395709137000040
4017,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5040,5041,152,2312.874881499999901
4018,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5041,5042,176,549.402823936999994
4019,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5042,5043,152,638.099478492999992
4020,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5043,5044,121,5844.010357520000071
4021,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5044,5045,152,652.804730862000042
4022,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5045,5046,152,448.085001390999992
4023,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5053,5054,152,1838.353623369999923
4024,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5058,5059,152,7687.284328980000282
4025,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5070,5071,152,1256.741641809999919
4026,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5100,5101,61,31582.471526400000585
4027,123,2,-2500.000000000000000,9,2012_16,16.000000000000000,20.199999999999999,46.266249999999999,-117.261233300000001,4000.000000000000000,9,1500.000000000000000,1000.000000000000000,5122,5123,176,113614.691974999994272
4028,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1282,1283,176,897.031255645999977
4029,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1293,1294,176,19.768578483799999
4030,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1303,1304,121,4360.079794389999734
4031,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1304,1305,53,87.451887417099996
4032,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1308,1309,24,735.933272008000017
4033,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1315,1316,21,447.597223983999982
4034,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1316,1317,53,4485.245168999999805
4035,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1317,1318,21,897.052302991000033
4036,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1318,1319,176,5382.290651319999597
4037,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1319,1320,195,459.802629447000015
4038,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1321,1322,23,113103.113467000002856
4039,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1324,1325,142,82.305658610600005
4040,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1328,1329,176,1472.887564899999916
4041,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1331,1332,121,659.366014574000019
4042,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1332,1333,176,1794.138149110000086
4043,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1333,1334,142,1794.136641730000065
4044,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1339,1340,121,3905.429719220000152
4045,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1345,1346,61,8480.810284519999186
4046,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1348,1349,176,9250.151138119999814
4047,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1353,1354,152,2217.934316549999949
4048,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1354,1355,176,897.079220366999948
4049,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1378,1379,61,897.117065374000049
4050,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1382,1383,121,231.219613750999997
4051,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1391,1392,121,897.139559157000008
4052,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1394,1395,121,805.210378379999952
4053,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1416,1417,61,39304.428493500003242
4054,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1428,1429,176,17121.261034300001484
4055,124,2,-2500.000000000000000,10,2012_17,17.000000000000000,20.199999999999999,47.013116670000002,-117.699566700000005,4000.000000000000000,10,1500.000000000000000,1000.000000000000000,1440,1441,24,143129.036764999997104
4056,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1450,1451,121,1285.984598759999926
4057,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1451,1452,121,2689.005346909999844
4058,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1454,1455,152,1.182397557080000
4059,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1455,1456,152,898.683906893999961
4060,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1459,1460,152,898.680877451000015
4061,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1460,1461,152,579.424623385000018
4062,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1463,1464,24,215842.152861000009580
4063,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1464,1465,152,362.029290488000015
4064,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1465,1466,195,898.714918409999996
4065,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1466,1467,121,2956.133657150000090
4066,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1467,1468,122,1797.450281480000058
4067,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1468,1469,176,6166.841474759999983
4068,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1469,1470,124,2696.166764000000057
4069,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1470,1471,152,400.401196640000023
4070,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1471,1472,176,5454.139321669999845
4071,125,2,-2500.000000000000000,11,2012_18,18.000000000000000,20.199999999999999,46.928766670000002,-118.395866699999999,4000.000000000000000,11,1500.000000000000000,1000.000000000000000,1491,1492,61,120963.732248999993317
4072,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2658,2659,121,801.235374381000042
4073,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2662,2663,176,2069.092081849999886
4074,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2663,2664,122,902.832937976000039
4075,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2667,2668,1,902.838643331999947
4076,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2671,2672,69,902.844027654999991
4077,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2672,2673,122,2708.526055289999931
4078,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2674,2675,152,1438.974401389999912
4079,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2675,2676,121,388.828769073999979
4080,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2678,2679,42,6028.030940360000386
4081,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2694,2695,42,10746.987362199999552
4082,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2704,2705,42,671.368536609999978
4083,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2719,2720,42,206.574853385000011
4084,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2720,2721,12,63626.380027500003052
4085,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2721,2722,176,43.911527594600003
4086,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2730,2731,176,902.909920270000043
4087,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2731,2732,121,3092.353824419999910
4088,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2735,2736,205,708.649466512000004
4089,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2736,2737,49,865.557371817999979
4090,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2737,2738,122,160.334339446999991
4091,126,2,-2500.000000000000000,12,2012_19,19.000000000000000,20.199999999999999,46.686216670000000,-118.897750000000002,4000.000000000000000,12,1500.000000000000000,1000.000000000000000,2743,2744,121,1712.756970249999995
