FID,FID_Sweep1,FID_Swee_1,distance,FID_Swee_2,Identifier,Identifi_1,Identifi_2,Latitude,Longitude,BUFF_DIST,ORIG_FID,ToBufDist,FromBufDst,FID_sweep_,ID,GRIDCODE,F_AREA
2208,82,1,-3000.000000000000000,14,2011_36,36.000000000000000,20.183333333299998,47.200016669999997,-117.517316699999995,4000.000000000000000,14,1000.000000000000000,500.000000000000000,819,820,62,35.927654473300002
2209,82,1,-3000.000000000000000,14,2011_36,36.000000000000000,20.183333333299998,47.200016669999997,-117.517316699999995,4000.000000000000000,14,1000.000000000000000,500.000000000000000,822,823,62,3043.303331210000124
2210,82,1,-3000.000000000000000,14,2011_36,36.000000000000000,20.183333333299998,47.200016669999997,-117.517316699999995,4000.000000000000000,14,1000.000000000000000,500.000000000000000,824,825,24,10561.175541000000521
2211,82,1,-3000.000000000000000,14,2011_36,36.000000000000000,20.183333333299998,47.200016669999997,-117.517316699999995,4000.000000000000000,14,1000.000000000000000,500.000000000000000,830,831,121,13541.844248400000652
2212,82,1,-3000.000000000000000,14,2011_36,36.000000000000000,20.183333333299998,47.200016669999997,-117.517316699999995,4000.000000000000000,14,1000.000000000000000,500.000000000000000,840,841,21,10885.963787799999409
2213,82,1,-3000.000000000000000,14,2011_36,36.000000000000000,20.183333333299998,47.200016669999997,-117.517316699999995,4000.000000000000000,14,1000.000000000000000,500.000000000000000,842,843,62,834.166255837999984
2214,82,1,-3000.000000000000000,14,2011_36,36.000000000000000,20.183333333299998,47.200016669999997,-117.517316699999995,4000.000000000000000,14,1000.000000000000000,500.000000000000000,854,855,24,70152.253971700003603
2215,83,1,-3000.000000000000000,15,2011_38,38.000000000000000,20.183333333299998,46.112616670000001,-116.285583299999999,4000.000000000000000,15,1000.000000000000000,500.000000000000000,4557,4558,61,11115.902407699999458
2216,83,1,-3000.000000000000000,15,2011_38,38.000000000000000,20.183333333299998,46.112616670000001,-116.285583299999999,4000.000000000000000,15,1000.000000000000000,500.000000000000000,4569,4570,121,5967.054823280000164
2217,83,1,-3000.000000000000000,15,2011_38,38.000000000000000,20.183333333299998,46.112616670000001,-116.285583299999999,4000.000000000000000,15,1000.000000000000000,500.000000000000000,4619,4620,121,3135.590024749999884
2218,83,1,-3000.000000000000000,15,2011_38,38.000000000000000,20.183333333299998,46.112616670000001,-116.285583299999999,4000.000000000000000,15,1000.000000000000000,500.000000000000000,4661,4662,24,185575.383437000011327
2219,83,1,-3000.000000000000000,15,2011_38,38.000000000000000,20.183333333299998,46.112616670000001,-116.285583299999999,4000.000000000000000,15,1000.000000000000000,500.000000000000000,4665,4666,61,12117.600275999999212
2220,84,1,-3000.000000000000000,16,2011_39,39.000000000000000,20.183333333299998,45.872700000000002,-118.353600000000000,4000.000000000000000,16,1000.000000000000000,500.000000000000000,4941,4942,171,0.172826499505000
2221,84,1,-3000.000000000000000,16,2011_39,39.000000000000000,20.183333333299998,45.872700000000002,-118.353600000000000,4000.000000000000000,16,1000.000000000000000,500.000000000000000,4954,4955,24,100166.903424000003724
2222,84,1,-3000.000000000000000,16,2011_39,39.000000000000000,20.183333333299998,45.872700000000002,-118.353600000000000,4000.000000000000000,16,1000.000000000000000,500.000000000000000,4957,4958,24,23796.486850099998264
2223,84,1,-3000.000000000000000,16,2011_39,39.000000000000000,20.183333333299998,45.872700000000002,-118.353600000000000,4000.000000000000000,16,1000.000000000000000,500.000000000000000,4983,4984,61,93990.799616999996942
2224,85,1,-3000.000000000000000,17,2011_41,41.000000000000000,20.183333333299998,45.591549999999998,-120.776533299999997,4000.000000000000000,17,1000.000000000000000,500.000000000000000,5290,5291,121,3135.590025020000212
2225,85,1,-3000.000000000000000,17,2011_41,41.000000000000000,20.183333333299998,45.591549999999998,-120.776533299999997,4000.000000000000000,17,1000.000000000000000,500.000000000000000,5291,5292,122,3135.590024839999842
2226,85,1,-3000.000000000000000,17,2011_41,41.000000000000000,20.183333333299998,45.591549999999998,-120.776533299999997,4000.000000000000000,17,1000.000000000000000,500.000000000000000,5292,5293,121,3135.590024900000117
2227,85,1,-3000.000000000000000,17,2011_41,41.000000000000000,20.183333333299998,45.591549999999998,-120.776533299999997,4000.000000000000000,17,1000.000000000000000,500.000000000000000,5293,5294,121,1711.998791689999962
2228,85,1,-3000.000000000000000,17,2011_41,41.000000000000000,20.183333333299998,45.591549999999998,-120.776533299999997,4000.000000000000000,17,1000.000000000000000,500.000000000000000,5295,5296,121,2254.717276639999909
2229,85,1,-3000.000000000000000,17,2011_41,41.000000000000000,20.183333333299998,45.591549999999998,-120.776533299999997,4000.000000000000000,17,1000.000000000000000,500.000000000000000,5296,5297,121,3118.908248449999974
2230,85,1,-3000.000000000000000,17,2011_41,41.000000000000000,20.183333333299998,45.591549999999998,-120.776533299999997,4000.000000000000000,17,1000.000000000000000,500.000000000000000,5297,5298,121,302.498813529000017
2231,85,1,-3000.000000000000000,17,2011_41,41.000000000000000,20.183333333299998,45.591549999999998,-120.776533299999997,4000.000000000000000,17,1000.000000000000000,500.000000000000000,5303,5304,23,21.050007766600000
2232,85,1,-3000.000000000000000,17,2011_41,41.000000000000000,20.183333333299998,45.591549999999998,-120.776533299999997,4000.000000000000000,17,1000.000000000000000,500.000000000000000,5306,5307,61,9069.076229340000282
2233,85,1,-3000.000000000000000,17,2011_41,41.000000000000000,20.183333333299998,45.591549999999998,-120.776533299999997,4000.000000000000000,17,1000.000000000000000,500.000000000000000,5309,5310,21,47862.611082399998850
2234,85,1,-3000.000000000000000,17,2011_41,41.000000000000000,20.183333333299998,45.591549999999998,-120.776533299999997,4000.000000000000000,17,1000.000000000000000,500.000000000000000,5310,5311,24,144612.968495000008261
2235,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5667,5668,121,1883.628637280000021
2236,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5668,5669,121,2330.395023130000027
2237,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5669,5670,122,1662.488102329999947
2238,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5670,5671,61,2809.847099290000187
2239,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5681,5682,121,7475.623508409999886
2240,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5684,5685,121,3135.590024890000223
2241,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5685,5686,24,3135.590024820000053
2242,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5686,5687,23,3135.590024999999969
2243,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5690,5691,37,3135.590024629999789
2244,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5692,5693,37,723.130474909999975
2245,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5693,5694,171,4809.116239609999866
2246,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5694,5695,122,3135.590024820000053
2247,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5695,5696,37,2950.675702649999948
2248,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5700,5701,24,109357.029706000001170
2249,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5701,5702,36,6233.432108539999717
2250,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5714,5715,37,3135.590024770000127
2251,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5715,5716,152,3135.590024799999810
2252,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5716,5717,24,5232.610821180000130
2253,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5722,5723,61,1225.863350860000082
2254,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5723,5724,122,17.208443457400001
2255,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5749,5750,181,48128.676298999998835
2256,86,1,-3000.000000000000000,18,2011_42,42.000000000000000,20.183333333299998,45.219816670000000,-121.136099999999999,4000.000000000000000,18,1000.000000000000000,500.000000000000000,5766,5767,23,1672.112520639999957
2257,87,1,-3000.000000000000000,19,2011_43,43.000000000000000,20.183333333299998,47.739416669999997,-119.342100000000002,4000.000000000000000,19,1000.000000000000000,500.000000000000000,227,228,23,1220.434281900000087
2258,87,1,-3000.000000000000000,19,2011_43,43.000000000000000,20.183333333299998,47.739416669999997,-119.342100000000002,4000.000000000000000,19,1000.000000000000000,500.000000000000000,230,231,152,3135.590024709999852
2259,87,1,-3000.000000000000000,19,2011_43,43.000000000000000,20.183333333299998,47.739416669999997,-119.342100000000002,4000.000000000000000,19,1000.000000000000000,500.000000000000000,233,234,61,3129.810916349999843
2260,87,1,-3000.000000000000000,19,2011_43,43.000000000000000,20.183333333299998,47.739416669999997,-119.342100000000002,4000.000000000000000,19,1000.000000000000000,500.000000000000000,234,235,121,3135.590024499999799
2261,87,1,-3000.000000000000000,19,2011_43,43.000000000000000,20.183333333299998,47.739416669999997,-119.342100000000002,4000.000000000000000,19,1000.000000000000000,500.000000000000000,235,236,24,10688.969244399999297
2262,87,1,-3000.000000000000000,19,2011_43,43.000000000000000,20.183333333299998,47.739416669999997,-119.342100000000002,4000.000000000000000,19,1000.000000000000000,500.000000000000000,239,240,152,1773.010214859999905
2263,87,1,-3000.000000000000000,19,2011_43,43.000000000000000,20.183333333299998,47.739416669999997,-119.342100000000002,4000.000000000000000,19,1000.000000000000000,500.000000000000000,240,241,62,1486.139136470000039
2264,87,1,-3000.000000000000000,19,2011_43,43.000000000000000,20.183333333299998,47.739416669999997,-119.342100000000002,4000.000000000000000,19,1000.000000000000000,500.000000000000000,241,242,23,585.822027225000056
2265,87,1,-3000.000000000000000,19,2011_43,43.000000000000000,20.183333333299998,47.739416669999997,-119.342100000000002,4000.000000000000000,19,1000.000000000000000,500.000000000000000,250,251,24,97708.965632299994468
2266,87,1,-3000.000000000000000,19,2011_43,43.000000000000000,20.183333333299998,47.739416669999997,-119.342100000000002,4000.000000000000000,19,1000.000000000000000,500.000000000000000,254,255,61,83322.040446600003634
2267,87,1,-3000.000000000000000,19,2011_43,43.000000000000000,20.183333333299998,47.739416669999997,-119.342100000000002,4000.000000000000000,19,1000.000000000000000,500.000000000000000,274,275,62,11874.044392399999197
2268,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5452,5453,37,3135.590025290000085
2269,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5461,5462,121,5380.051199309999902
2270,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5462,5463,121,7605.966728669999611
2271,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5463,5464,121,403.114063015999989
2272,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5470,5471,121,400.894208042000002
2273,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5480,5481,23,2246.903748209999776
2274,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5488,5489,152,3002.681014150000010
2275,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5489,5490,21,20202.399541800001316
2276,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5490,5491,24,72510.559570400000666
2277,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5500,5501,152,49813.862847500000498
2278,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5501,5502,21,3135.590025280000191
2279,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5505,5506,121,6271.180050119999578
2280,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5506,5507,152,9370.889892999999574
2281,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5507,5508,36,2191.857722560000184
2282,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5508,5509,21,578.092801340000051
2283,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5509,5510,152,643.895856102000039
2284,88,1,-3000.000000000000000,20,2011_44,44.000000000000000,20.183333333299998,45.484150000000000,-120.718100000000007,4000.000000000000000,20,1000.000000000000000,500.000000000000000,5539,5540,61,31454.501551199999085
2285,89,1,-3000.000000000000000,21,2011_52,52.000000000000000,20.183333333299998,45.720166669999998,-118.626133300000006,4000.000000000000000,21,1000.000000000000000,500.000000000000000,5159,5160,61,1103.498558320000029
2286,89,1,-3000.000000000000000,21,2011_52,52.000000000000000,20.183333333299998,45.720166669999998,-118.626133300000006,4000.000000000000000,21,1000.000000000000000,500.000000000000000,5163,5164,61,623.754936887999975
2287,89,1,-3000.000000000000000,21,2011_52,52.000000000000000,20.183333333299998,45.720166669999998,-118.626133300000006,4000.000000000000000,21,1000.000000000000000,500.000000000000000,5164,5165,36,3044.373614980000184
2288,89,1,-3000.000000000000000,21,2011_52,52.000000000000000,20.183333333299998,45.720166669999998,-118.626133300000006,4000.000000000000000,21,1000.000000000000000,500.000000000000000,5165,5166,61,3135.590024810000159
2289,89,1,-3000.000000000000000,21,2011_52,52.000000000000000,20.183333333299998,45.720166669999998,-118.626133300000006,4000.000000000000000,21,1000.000000000000000,500.000000000000000,5166,5167,37,2356.094993470000190
2290,89,1,-3000.000000000000000,21,2011_52,52.000000000000000,20.183333333299998,45.720166669999998,-118.626133300000006,4000.000000000000000,21,1000.000000000000000,500.000000000000000,5167,5168,53,2974.435740540000097
2291,89,1,-3000.000000000000000,21,2011_52,52.000000000000000,20.183333333299998,45.720166669999998,-118.626133300000006,4000.000000000000000,21,1000.000000000000000,500.000000000000000,5170,5171,122,18.020063960500000
2292,89,1,-3000.000000000000000,21,2011_52,52.000000000000000,20.183333333299998,45.720166669999998,-118.626133300000006,4000.000000000000000,21,1000.000000000000000,500.000000000000000,5171,5172,23,6271.180050050000318
2293,89,1,-3000.000000000000000,21,2011_52,52.000000000000000,20.183333333299998,45.720166669999998,-118.626133300000006,4000.000000000000000,21,1000.000000000000000,500.000000000000000,5172,5173,121,3135.590024829999948
2294,89,1,-3000.000000000000000,21,2011_52,52.000000000000000,20.183333333299998,45.720166669999998,-118.626133300000006,4000.000000000000000,21,1000.000000000000000,500.000000000000000,5175,5176,53,3135.590024999999969
2295,89,1,-3000.000000000000000,21,2011_52,52.000000000000000,20.183333333299998,45.720166669999998,-118.626133300000006,4000.000000000000000,21,1000.000000000000000,500.000000000000000,5176,5177,24,3633.370164729999942
