"","SiteID","23","42","21","176","122","121","152","24","53","38","61","131","37","36","31","142","41","12","229","68","1","69","49","43","123","52","59","28","34","190","195","124","205","57","66","141","111","33","35","6","206","143"
"1","2012_1","0.276452403119056","0.231746497207509","0.0490068357278395","0.0336884046866429","0.0048283735385443","0.0183837188712055","0","0.311210350472991","0.00151681093232512","0","0.0689380169997517","0","0.00169212563037582","0.00253646281375879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2012_1","0.366224602955452","0.187087914294048","0.0629184215972012","0.0451097163301576","0.00222066723370865","0.0237413385618113","0","0.26847372738669","0.000999805722730466","0","0.0422719636307701","0.000951842287430337","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2012_1","0.229497584138862","0.231179467091886","0.0359043617139367","0.0805558246896486","0.0122639135041614","0.032237712751084","0.00112349818632188","0.280918943950629","0.00106576387838393","0","0.0930070444129052","0.00224588568218179","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2012_1","0.122395952751973","0.167436062407658","0.0276254997554454","0.154509689350036","0.00549370890209028","0.0516060629983528","0.00411986286805574","0.323454190098766","0","0","0.139963258735458","0","0","0.00339571213216518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2012_1","0.262688447171156","0.0139104098676544","0.0335661495117934","0.0906618276258173","0","0.0418529629037192","0","0.493580154224784","0","0.00176559216950585","0.0592773910665603","0","0.00176571886844818","0.000931346590561913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2012_1","0.270420695678562","0.0474078274821966","0.0346308851213248","0.0757671482832248","0","0.0170962237572101","0","0.482017186932641","0","0","0.0726600327448407","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2012_1","0.341891120155902","0.0469145343899172","0.0641881652867226","0.089180064268793","0","0.0253006810430214","0","0.373824863376876","0","0","0.0504604515783306","0","0.00824011990043722","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2012_1","0.396053766993972","0.0647180481643332","0.074371227349063","0.0443385579633581","0","0","0","0.420518399529274","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2012_2","0.218767698234543",NA,"0.0172350627038143","0",NA,"0.0668821910236009","0","0.207173207142464",NA,NA,"0.489941840895578",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
