"","ring","SiteID","23","42","24","21","121","122","53","36","61","152","176","28","31","37","142","59","52","123","195","35","124","34","58","205","68","220","190","141","32","143","66","38","27","69","43","14","49","6","1","57","44","12","39"
"1","4000","2014_1","0.367643952499899","0.194419945721288","0.338909717498956","0.0227473475234389","0.0126651554046549","0.00592275608777153","0.00898778198885464","0","0.0286894613456292","0.0012930110623879","0.0178573770062488","0.00086349386087183","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","3500","2014_1","0.331992129146033","0.179275535118448","0.395705141935387","0.014178613121166","0.0176784081662229","0.00190180288396583","0.00702714927812159","0.00285248828475487","0.0364532032993784","0","0.00915027758188225","0.00378525118463977","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","3000","2014_1","0.47037509728716","0.163880127796267","0.187308386338812","0.00355428970497803","0.0382731877652171","0.00674284303469667","4.34171233291822e-06","0","0.0815092779759045","0.0145709406829618","0.0315338888767969","0.0011237657382023","0","0.00112385308667034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2500","2014_1","0.415866607690216","0.149475226029379","0.148837005360527","0.00412007192672535","0.0610239394676555","0.00549422861165863","0.00274142998201779","0.00274681865183726","0.139566171657548","0.0108012237783407","0.0579537607525461","0","0.00137351609154874","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2000","2014_1","0.439963919180237","0.143695617626156","0.215627189271208","0.00634062381794387","0.036260360855567","0","0.00176591757971602","0.0088294717456299","0.119823445325084","0.00559918896462108","0.0220942656338379","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","1500","2014_1","0.485971012236873","0.103324549659195","0.25258270367266","0.0109008565318117","0.0144419808364248","0","0","0.00247232895458426","0.127834194807212","0","0","0","0.00247237330123939","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1000","2014_1","0.508780940947141","0","0.133122374640493","0","0.0362560398530059","0","0","0","0.32184064455936","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","500","2014_1","0.452951831617666","0","0.00159813712807335","0","0","0","0","0","0.545450031254261","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","4000","2014_2","0.367643952499899","0.194419945721288","0.338909717498956","0.0227473475234389","0.0126651554046549","0.00592275608777153","0.00898778198885464","0","0.0286894613456292","0.0012930110623879","0.0178573770062488","0.00086349386087183","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
