FID,FID_sweep_,ID,GRIDCODE,FID_Buffer,Id_1,FromBufDst,ToBufDist,F_AREA,Identifier
64,336,337,59,-1,0,0.000000000000000,0.000000000000000,1133.364602469999909,2011_13
65,353,354,142,-1,0,0.000000000000000,0.000000000000000,1116.637211279999974,2011_13
66,354,355,142,-1,0,0.000000000000000,0.000000000000000,4648.613039320000098,2011_13
67,358,359,171,-1,0,0.000000000000000,0.000000000000000,566.934575493000011,2011_13
68,386,387,23,-1,0,0.000000000000000,0.000000000000000,4842.780635850000181,2011_13
69,396,397,152,-1,0,0.000000000000000,0.000000000000000,387.092639957000017,2011_13
70,403,404,142,-1,0,0.000000000000000,0.000000000000000,2252.158191420000094,2011_13
71,417,418,171,-1,0,0.000000000000000,0.000000000000000,144.120600606000011,2011_13
72,432,433,52,-1,0,0.000000000000000,0.000000000000000,1275.802530890000071,2011_13
73,441,442,171,-1,0,0.000000000000000,0.000000000000000,119.533039809000002,2011_13
74,446,447,121,-1,0,0.000000000000000,0.000000000000000,1221.988619660000040,2011_13
75,448,449,142,-1,0,0.000000000000000,0.000000000000000,753.360218586999963,2011_13
76,450,451,142,-1,0,0.000000000000000,0.000000000000000,1299.793671590000031,2011_13
77,457,458,24,-1,0,0.000000000000000,0.000000000000000,10.015972854999999,2011_13
78,467,468,62,-1,0,0.000000000000000,0.000000000000000,1184.837626799999953,2011_13
79,473,474,142,-1,0,0.000000000000000,0.000000000000000,387.375024737999979,2011_13
80,490,491,62,-1,0,0.000000000000000,0.000000000000000,1181.899944230000074,2011_13
81,495,496,62,-1,0,0.000000000000000,0.000000000000000,245.424129639999990,
82,497,498,62,-1,0,0.000000000000000,0.000000000000000,320.846139750000020,
83,499,500,59,-1,0,0.000000000000000,0.000000000000000,14533.184257000000798,2011_13
84,502,503,62,-1,0,0.000000000000000,0.000000000000000,7.547642368670000,2011_14
85,503,504,24,-1,0,0.000000000000000,0.000000000000000,324.263784670999996,2011_14
86,526,527,152,-1,0,0.000000000000000,0.000000000000000,2457.330003730000044,2011_14
87,527,528,121,-1,0,0.000000000000000,0.000000000000000,1520.843662320000021,2011_14
88,529,530,59,-1,0,0.000000000000000,0.000000000000000,5456.417218669999784,2011_14
89,538,539,59,-1,0,0.000000000000000,0.000000000000000,3365.753752350000013,2011_14
90,542,543,142,-1,0,0.000000000000000,0.000000000000000,21.663291296499999,2011_14
91,563,564,152,-1,0,0.000000000000000,0.000000000000000,3918.826983519999885,2011_14
92,565,566,61,-1,0,0.000000000000000,0.000000000000000,49.384986020600003,2011_14
93,566,567,152,-1,0,0.000000000000000,0.000000000000000,1158.323898869999994,2011_14
94,586,587,171,-1,0,0.000000000000000,0.000000000000000,1386.989520139999968,2011_14
95,587,588,152,-1,0,0.000000000000000,0.000000000000000,1380.120334259999936,2011_14
96,588,589,171,-1,0,0.000000000000000,0.000000000000000,201.408692209000009,2011_14
97,592,593,62,-1,0,0.000000000000000,0.000000000000000,1180.218184589999964,2011_14
98,594,595,24,-1,0,0.000000000000000,0.000000000000000,27200.386775300001318,2011_14
99,595,596,152,-1,0,0.000000000000000,0.000000000000000,187.310035126999992,2011_36
100,596,597,61,-1,0,0.000000000000000,0.000000000000000,585.152533087000052,2011_36
101,597,598,62,-1,0,0.000000000000000,0.000000000000000,1.385784139650000,2011_36
102,599,600,24,-1,0,0.000000000000000,0.000000000000000,3607.877866110000014,2011_36
103,602,603,24,-1,0,0.000000000000000,0.000000000000000,1294.665827770000078,2011_36
104,603,604,62,-1,0,0.000000000000000,0.000000000000000,803.392537710000056,2011_36
105,604,605,24,-1,0,0.000000000000000,0.000000000000000,699.006523968000010,2011_36
106,605,606,171,-1,0,0.000000000000000,0.000000000000000,270.215073544000006,2011_36
107,610,611,24,-1,0,0.000000000000000,0.000000000000000,960.508957141999986,2011_36
108,613,614,62,-1,0,0.000000000000000,0.000000000000000,1389.141174269999965,2011_36
109,624,625,62,-1,0,0.000000000000000,0.000000000000000,821.909215228999983,2011_36
110,625,626,62,-1,0,0.000000000000000,0.000000000000000,1740.793634460000021,2011_36
111,634,635,62,-1,0,0.000000000000000,0.000000000000000,389.975723006000010,2011_36
112,635,636,152,-1,0,0.000000000000000,0.000000000000000,331.754376146000027,2011_36
113,647,648,24,-1,0,0.000000000000000,0.000000000000000,705.940392995000025,2011_36
114,648,649,142,-1,0,0.000000000000000,0.000000000000000,480.260363261000009,2011_36
115,657,658,152,-1,0,0.000000000000000,0.000000000000000,437.858956046999992,2011_36
116,659,660,62,-1,0,0.000000000000000,0.000000000000000,1402.352664479999930,2011_36
117,660,661,62,-1,0,0.000000000000000,0.000000000000000,1484.814628999999968,2011_36
118,674,675,62,-1,0,0.000000000000000,0.000000000000000,280.081911624999975,2011_36
119,677,678,24,-1,0,0.000000000000000,0.000000000000000,45.244089434300001,2011_36
120,689,690,24,-1,0,0.000000000000000,0.000000000000000,257.404518040000028,2011_36
121,703,704,171,-1,0,0.000000000000000,0.000000000000000,793.805045713000027,2011_36
122,728,729,23,-1,0,0.000000000000000,0.000000000000000,1544.162354629999982,2011_36
123,735,736,142,-1,0,0.000000000000000,0.000000000000000,1226.776581549999946,2011_36
124,738,739,171,-1,0,0.000000000000000,0.000000000000000,973.379593778999947,2011_36
125,752,753,62,-1,0,0.000000000000000,0.000000000000000,1912.246238680000033,2011_36
126,798,799,62,-1,0,0.000000000000000,0.000000000000000,1250.187650500000018,2011_36
127,809,810,21,-1,0,0.000000000000000,0.000000000000000,2633.465446369999881,2011_36
128,827,828,62,-1,0,0.000000000000000,0.000000000000000,530.353624368000055,2011_36
129,829,830,121,-1,0,0.000000000000000,0.000000000000000,1279.340863749999926,2011_36
130,841,842,121,-1,0,0.000000000000000,0.000000000000000,1439.852868769999986,2011_36
131,847,848,61,-1,0,0.000000000000000,0.000000000000000,2403.407396569999946,2011_36
132,849,850,121,-1,0,0.000000000000000,0.000000000000000,410.543635422000023,2011_36
133,854,855,24,-1,0,0.000000000000000,0.000000000000000,238.144522923000011,2011_36
134,856,857,61,-1,0,0.000000000000000,0.000000000000000,940.237505948000035,2011_36
135,857,858,23,-1,0,0.000000000000000,0.000000000000000,3448.644100680000065,2011_36
136,859,860,152,-1,0,0.000000000000000,0.000000000000000,1130.961239210000031,2011_36
137,865,866,21,-1,0,0.000000000000000,0.000000000000000,1091.540968909999947,2011_36
138,868,869,24,-1,0,0.000000000000000,0.000000000000000,1432.491730850000067,2011_36
139,872,873,62,-1,0,0.000000000000000,0.000000000000000,1476.500566910000089,2011_36
140,873,874,24,-1,0,0.000000000000000,0.000000000000000,1104.677979119999918,2011_36
141,874,875,21,-1,0,0.000000000000000,0.000000000000000,1369.357941270000083,2011_36
142,875,876,24,-1,0,0.000000000000000,0.000000000000000,848.955983125999978,2011_36
143,877,878,24,-1,0,0.000000000000000,0.000000000000000,3184.919373230000019,2011_36
144,878,879,21,-1,0,0.000000000000000,0.000000000000000,4183.793796240000120,2011_36
145,881,882,23,-1,0,0.000000000000000,0.000000000000000,3138.117084479999903,2011_35
146,898,899,61,-1,0,0.000000000000000,0.000000000000000,1193.730901260000110,2011_35
147,899,900,121,-1,0,0.000000000000000,0.000000000000000,1514.313311339999927,2011_3
148,900,901,24,-1,0,0.000000000000000,0.000000000000000,3837.667934539999806,2011_35
149,909,910,62,-1,0,0.000000000000000,0.000000000000000,1013.174293560000024,2011_35
150,913,914,61,-1,0,0.000000000000000,0.000000000000000,4749.505363950000174,2011_3
151,916,917,24,-1,0,0.000000000000000,0.000000000000000,24920.996429700000590,2011_3
152,920,921,23,-1,0,0.000000000000000,0.000000000000000,1037.649204710000049,2011_3
153,937,938,21,-1,0,0.000000000000000,0.000000000000000,520.070483070000023,2011_35
154,944,945,23,-1,0,0.000000000000000,0.000000000000000,9668.149980629999845,2011_3
155,945,946,61,-1,0,0.000000000000000,0.000000000000000,5619.253261969999585,2011_3
156,947,948,21,-1,0,0.000000000000000,0.000000000000000,2424.030936659999952,2011_35
157,948,949,24,-1,0,0.000000000000000,0.000000000000000,939.454431777999957,2011_3
158,950,951,24,-1,0,0.000000000000000,0.000000000000000,17.610140216900000,2011_3
159,951,952,121,-1,0,0.000000000000000,0.000000000000000,532.717595891999963,2011_3
160,952,953,24,-1,0,0.000000000000000,0.000000000000000,1403.159880760000078,2011_3
