FID,FID_Sweep1,FID_Swee_1,distance,FID_Swee_2,Identifier,Identifi_1,Identifi_2,Latitude,Longitude,BUFF_DIST,ORIG_FID,ToBufDist,FromBufDst,FID_sweep_,ID,GRIDCODE,F_AREA
31,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1614,1615,121,971.043031823999968
32,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1618,1619,23,78317.131644499997492
33,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1619,1620,121,99.471052052000005
34,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1626,1627,121,2613.255895799999962
35,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1655,1656,52,900.700841079000043
36,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1660,1661,176,447.897225450999997
37,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1661,1662,43,900.706227676000026
38,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1662,1663,23,1801.413622080000096
39,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1663,1664,52,900.706073324000045
40,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1664,1665,42,24385.626553400001285
41,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1666,1667,42,3044.538061990000188
42,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1675,1676,43,900.711536880000040
43,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1676,1677,21,87518.963170100003481
44,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1682,1683,23,53881.841950499998347
45,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1695,1696,21,5338.581787680000161
46,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1701,1702,23,900.724296331000005
47,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1720,1721,23,7205.902961730000243
48,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1732,1733,23,900.740527699000040
49,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1750,1751,23,594.758481765000056
50,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1758,1759,23,2182.253978499999903
51,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1771,1772,42,1683.000631209999938
52,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1774,1775,23,880.781172525999978
53,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1793,1794,37,900.778230428000029
54,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1819,1820,24,201224.072950000001583
55,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1827,1828,24,56839.609707900002832
56,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1831,1832,23,738.910024165999971
57,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1832,1833,53,900.803025728999955
58,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1833,1834,42,900.802987308999946
59,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1834,1835,21,900.802948578000041
60,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1835,1836,23,1627.001444570000103
61,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1850,1851,52,1795.340496530000109
62,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1857,1858,36,8232.673791490000440
63,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1864,1865,37,735.373000342999944
64,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1865,1866,42,900.819145342999946
65,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1866,1867,61,2702.457089089999954
66,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1867,1868,37,854.807336794999969
67,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1868,1869,42,3158.081436179999855
68,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1877,1878,36,900.824338681999961
69,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1878,1879,24,828.049746987000049
70,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1896,1897,176,1780.241889220000076
71,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1897,1898,152,6254.719444719999956
72,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1917,1918,23,892.534027731000037
73,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1940,1941,21,104.449148807000000
74,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1949,1950,23,11269.163551499999812
75,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1953,1954,24,31193.695509199998924
76,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1963,1964,121,900.856423008999968
77,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1975,1976,52,509.528447636999999
78,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1976,1977,121,894.780963060999966
79,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1977,1978,42,30877.381663399999525
80,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1982,1983,61,83121.474718700002995
81,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,1998,1999,23,729.106705995999960
82,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2005,2006,205,159.296867428000013
83,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2006,2007,23,0.266591956905000
84,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2017,2018,23,900.882931952000035
85,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2019,2020,121,150.687341228000008
86,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2020,2021,24,29667.888942400000815
87,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2024,2025,42,7577.772706900000230
88,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2025,2026,53,540.565301907000048
89,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2027,2028,53,718.834986177000019
90,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2031,2032,42,734.315026978999981
91,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2032,2033,21,369.072572218999994
92,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2033,2034,176,2349.052795250000145
93,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2034,2035,152,900.892428623999990
94,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2039,2040,21,900.898335230000043
95,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2040,2041,152,900.897851381000009
96,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2041,2042,122,4504.456541079999624
97,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2045,2046,21,1801.802881489999891
98,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2046,2047,37,900.903199392000033
99,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2047,2048,176,2702.698753969999871
100,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2048,2049,121,6129.640552159999970
101,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2049,2050,61,28868.967870100001164
102,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2057,2058,23,29125.315966499998467
103,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2058,2059,21,900.909443433999968
104,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2059,2060,176,4532.824076869999772
105,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2065,2066,42,34555.430694900001981
106,0,-1,0.000000000000000,0,2013_1,1.000000000000000,20.216666666700000,46.794133330000001,-117.444416700000005,4000.000000000000000,0,4000.000000000000000,3500.000000000000000,2066,2067,24,88119.821803099999670
107,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,464,465,121,3580.167305750000196
108,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,469,470,121,895.133169510000016
109,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,470,471,121,893.439721838999958
110,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,479,480,121,6051.586255250000249
111,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,489,490,121,732.638947243999951
112,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,493,494,61,2685.488341599999785
113,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,498,499,121,3580.701254000000063
114,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,518,519,121,6266.447445709999556
115,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,519,520,61,8404.230954909999127
116,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,521,522,61,895.225077270000043
117,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,530,531,121,2436.303556190000108
118,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,539,540,23,95677.974420800004737
119,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,545,546,24,503209.115045999991708
120,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,562,563,24,1790.724958300000026
121,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,563,564,121,895.362933810999948
122,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,564,565,121,492.124160733999986
123,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,565,566,23,150234.223796000005677
124,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,566,567,121,2256.322881590000179
125,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,567,568,121,3581.481679410000197
126,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,568,569,121,5372.218027920000168
127,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,569,570,121,2686.115510820000054
128,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,570,571,121,5372.204717880000317
129,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,571,572,121,3581.489428240000052
130,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,572,573,61,234965.877646000008099
131,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,573,574,121,1987.255399679999982
132,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,574,575,24,2503.455799429999843
133,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,575,576,121,894.541994303000024
134,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,576,577,24,3581.504056960000071
135,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,577,578,121,895.377622175000056
136,1,-1,0.000000000000000,1,2013_2,2.000000000000000,20.216666666700000,47.142949999999999,-118.467416700000001,4000.000000000000000,1,4000.000000000000000,3500.000000000000000,578,579,121,895.376895650000051
